timestamp,wire_part_vacuum_foil_level_set_point,exhaust_fan_3_burner_temperature_set_point,paper_machine_speed_set_point,primary_screen_reject_flow_rate_set_point,turbo_3_vacuum_control_output_set_point,shoe_press_hydration_tank_level,low_pressure_steam_flow_rate_set_point,air_dryer_temperature_set_point,jw_ratio_volume_flow,3p_load_top_side_set_point,mix_pipe_flow_set_point,top_dryers_steam_pressure_set_point,spray_starch_standby_pump_rate_set_point,paper_substance_weight,paper_brightness_top_side,luminance_value_top_side,luminance_value_bottom_side
207,-3.538822741735549,53.25028555976496,467.6451982770647,1501.8179234095983,89.0,90.39003644670758,34.152099791027254,48.47175579979306,100.25870005289714,10.0,1293.1737641834077,0.24004946365242913,80.95149824766415,269.8,90.74,91.97,89.91
208,-3.704558713095529,55.848368930629846,467.399666922433,1505.2788550967261,89.0,90.38728441510882,32.84049724397205,48.701749710809615,100.09704335530598,10.0,1285.1478852771577,0.225779496488117,80.95580742818585,266.8,90.74,91.97,90.03
209,-3.870540153412592,55.53357501398825,467.16077096121654,1493.6993233816963,89.0,90.38460504441034,32.729118982950844,48.71343866984049,100.20540110270183,10.0,1358.8789760044642,0.2282185192619051,80.96000014436912,265.4,90.87,92.07,89.74
210,-4.050747689746675,57.13367304550345,466.91523815336683,1488.3925606863838,89.0,90.38185228620257,33.452345530192055,49.37052045549665,100.27996571858723,10.0,1307.0821765718006,0.2515026792174294,80.96430932489082,265.6,90.86,92.09,89.81
211,-3.9814150674002513,55.28315953722528,451.3282223656064,1505.5054117838542,89.0,90.3791743687221,33.60372579665411,48.4083001273019,98.35936155773345,10.0,1211.6667422340029,0.255353311697642,80.96850204107412,265.6,90.86,92.09,89.81
212,-3.9475690637316023,55.49766148913433,450.2645481654576,1502.4505092075892,89.0,90.37545376732236,33.22037651425316,48.66511717296782,98.04855782645089,10.0,1083.6669747488838,0.2291802572352545,80.97432525799532,275.4,90.88,92.11,89.95
213,-3.775941076732817,54.95157081131867,450.24613008045014,1510.690894717262,89.0,90.37329573858352,33.19923210144043,48.650991893949964,98.0522700718471,10.0,1064.4353201729912,0.2053600329728353,80.97770272380963,276.6,91.01,92.27,90.17
214,-3.4834109033857072,53.70854289781542,450.2213599795387,1513.9305826822917,89.0,90.37039475213913,32.80510530017671,47.22367659069243,98.05726332891555,11.238095238095237,1075.5498511904761,0.20167403845559978,80.98224483300817,276.0,90.96,92.21,90.01
215,-3.4272034281776067,54.23735419494195,450.19595627557663,1503.842994326637,89.0,90.36754571823846,33.09401021684919,46.785228365943546,98.06238446916852,12.0,1057.5335664295014,0.23948481891836434,80.98690340654515,273.6,91.08,92.21,90.1
216,-3.75134345463344,51.73121409399844,450.1705511183966,1494.2493198939733,89.0,90.3745346069336,33.248903183710006,44.79968098231724,98.0675048828125,12.0,1017.4327537899926,0.2400194676149459,80.99156198008212,276.4,91.05,92.16,90.16
217,-3.593447128931681,52.69566418121601,450.1495928083147,1501.8191615513392,89.0,90.3819565545945,33.254836945306685,45.0410023643857,98.07173011416481,12.0,1006.0600295293899,0.22317039398919963,80.99540530325012,274.4,90.99,92.17,90.16
218,-3.808769157954625,52.0695420524513,450.1203773135231,1502.8485107421875,89.0,90.34544408889045,33.89519936697824,45.581475212460475,98.07761891682942,12.0,1012.7186715262277,0.2323327901817503,81.00049922935757,274.4,90.98,92.19,90.26
219,-3.6824180625733876,51.745004704640635,450.0956072126116,1503.385997953869,89.0,90.32792518252418,33.34687096732004,44.63394383021763,98.08261181059338,12.0,999.2769048781622,0.25726050777094706,81.00357086080074,276.4,90.74,92.08,89.88
220,-3.6388568991706487,50.85344930010849,450.07020350864957,1504.537341889881,89.0,90.35425785609654,33.33499045599075,43.900002797444664,98.08773295084636,12.0,1005.0262945265997,0.2331899347759428,81.00670673875739,274.6,90.89,92.17,89.94
221,-3.8023816290355863,47.2824921951124,450.0447968982515,1507.1451648530506,89.0,90.38245137532552,33.83044851393927,41.54700760614304,98.09285409109933,12.0,1009.5777151925223,0.24472134595825554,81.08969889787281,274.4,90.83,92.1,89.92
222,-4.006114812124343,47.06798284981688,450.020028250558,1506.55615234375,89.0,90.3060037522089,33.699380329677034,42.03685179210844,98.09784662155877,12.0,1012.1003563290551,0.252976058494477,81.07146795644712,275.0,90.88,92.15,89.93
223,-4.084258295240856,48.314941419911754,449.9803088960193,1502.2967761811756,89.0,90.3283934820266,34.27293940952846,42.126433962867374,98.10076032366071,12.0,1014.3484119233631,0.271695708944684,81.01000213623047,278.2,90.96,92.14,89.99
224,-3.936912559327625,46.64970191394386,449.89052036830356,1496.4656517392114,89.0,90.28782908121745,33.84838431222098,41.433717636835006,98.0866946265811,12.0,1027.3296770368304,0.27964928036644343,81.01000213623047,274.4,90.77,91.98,89.72
225,-4.018005382447016,45.223649459589154,449.79825991675966,1503.1695091610864,89.0,90.34558505103702,34.539177849179225,42.09015383039202,98.07158842540923,12.0,1020.7471894763764,0.29903710172289893,81.01000213623047,275.2,90.96,92.04,89.59
226,-3.6975107420058477,45.17573106673943,449.70599946521577,1500.7422281901042,89.0,90.33827790759858,33.90220551263718,41.76472618466332,98.05647895449684,12.0,1013.8009178524926,0.29328614970048267,81.01000213623047,277.4,91.04,92.11,89.93
227,-3.795698109127226,46.472344549043314,449.6252732049851,1499.788783482143,89.0,90.3318844749814,34.09562283470517,41.97229894002279,98.0432604835147,12.0,1001.2438296363467,0.2572877690905616,81.01000213623047,275.6,90.99,92.04,89.86
228,-3.948856830596924,47.65026881306343,449.542239234561,1501.436779203869,89.0,90.32530830019996,34.31574576241629,42.06022153581892,98.02966490246001,12.0,1020.5955723353794,0.26331643476372674,81.01000213623047,276.8,91.27,92.15,89.83
229,-3.9327159495580766,48.08755543445667,449.4592052641369,1500.8719831194196,89.0,90.31873212541852,34.26986040387835,41.998238699776785,98.0160656883603,12.0,1037.1217302594866,0.2540874708266485,81.06784121769381,275.2,91.22,92.17,89.79
230,-4.18830478759039,47.45636272125954,449.3784775506882,1500.458984375,89.0,90.31233869280133,34.51890927269345,42.03075554257347,98.00284758068267,12.0,1104.5299595424108,0.24706916723932534,81.09619197848238,276.2,91.23,92.2,89.71
231,-4.1151468980880015,48.17117694970723,449.29544358026413,1501.7422398158483,89.0,90.3057628813244,34.383422488258,42.11673518589565,97.98925199962798,12.0,1155.4334949311756,0.2487766501449403,81.08778130996531,277.4,91.24,92.19,89.9
232,-4.17727415902274,45.636165235925354,449.21010335286456,1499.943103608631,89.0,90.29900469098773,34.349881126767116,41.6516109648205,97.97527494884673,12.0,1150.2511800130208,0.25677478242488133,81.07913701176719,274.8,91.15,92.14,89.77
233,-4.298913932981945,43.078180643076095,449.1316833496094,1500.7422630673364,89.0,90.29279363723029,34.46191133771624,41.940856388636995,97.96243467785064,12.0,1150.410365513393,0.2548971821864446,81.07119360261215,277.0,91.27,92.23,89.99
234,-4.317752679189046,42.92334121165985,449.0509570893787,1499.2271321614583,89.0,90.2864002046131,34.49800400506882,42.01239776611328,97.94921584356399,12.0,1150.20068359375,0.2573316636539641,81.0630165637761,277.6,91.01,92.05,89.79
235,-4.461711384001232,44.24120663799437,448.9679231189546,1499.7098679315477,89.0,90.27982439313617,34.64512379964193,42.004028501964754,97.9356173560733,12.0,1158.1434209914435,0.2603765328725179,81.05460589525902,279.3,91.27,92.17,89.83
236,-4.67154123669579,45.08201083505279,436.9131295340402,1498.5370221819196,89.0,90.27343096051898,34.443909327189125,42.02392269316174,95.84383319673084,12.0,1143.063511439732,0.284988705601011,81.04642885642295,279.3,91.33,92.24,89.83
237,-4.783645811535063,44.21592702397763,430.1840442475818,1500.3678211030506,89.0,90.26685478573754,34.12056841169085,41.927173977806454,94.85646493094308,12.0,1158.9382905505952,0.26610315484660013,81.03801818790586,285.8,91.3,92.24,89.73
238,-4.490097023191906,47.453952540010555,430.16795567103793,1500.3245152064733,89.0,90.26004173642113,33.30955941336496,42.416053045363654,94.86002676827567,12.0,1154.0852515811011,0.2298581791775567,81.02914026002671,285.8,90.97,92.13,89.55
239,-4.7291993867783315,49.74801216432832,430.1527128673735,1499.6747756231398,89.0,90.25399780273438,34.52049246288481,42.78952335176014,94.86340005057198,12.0,1154.9700985863096,0.22096892765590118,81.02072959150962,287.6,91.13,92.2,89.7
240,-4.829713185628255,50.43179982426287,430.1374729701451,1500.3036644345239,89.0,90.24795168922061,33.81995355515253,43.79453604561942,94.8667744227818,12.857142857142858,1205.3091750372023,0.18474722901980078,81.01231892299253,288.8,91.15,92.2,89.58
241,-4.7640399024600075,51.49613113716456,430.12222871326264,1499.7435244605654,89.0,90.24190521240234,33.166326613653276,44.801590692429315,94.87014879499164,14.0,1255.5438581194196,0.1685173930156798,81.00390825447545,285.6,91.19,92.18,89.41
242,-6.30931027730306,51.72056588301154,430.107413155692,1499.7312767392114,89.0,90.23603057861328,33.5830336071196,44.87484468732561,94.87342943464007,14.0,1272.1848667689733,0.17027506728967026,80.99607780605236,287.4,90.93,92.09,89.42
243,-7.8574283463614325,51.36380945470684,430.09132312593005,1500.6249534970239,89.0,90.22964477539062,33.801359085809615,45.799088251023065,94.87699127197266,14.0,1275.9634951636904,0.18145469611599327,80.99619633685865,284.0,91.01,92.14,89.58
244,-4.034977424712408,53.61735782137979,430.07608177548366,1499.7189360119048,89.0,90.22360229492188,32.66965457371303,47.22252437046596,94.88036564418248,14.0,1254.4308617001489,0.16050665009589418,80.9974281845655,283.0,90.89,92.12,89.58
245,-4.172908567246937,55.002554074153544,430.0608389718192,1501.3953450520833,89.0,90.21755545479911,32.68303189958845,48.27329326811291,94.8837400163923,14.0,1241.0881754557292,0.14435355791023796,80.99866003227237,287.6,91.03,92.14,89.57
246,-4.230846552621751,53.92480616625445,430.04432896205356,1500.3622000558037,89.0,90.21100616455078,32.999775023687455,48.16935511997768,94.88739558628627,14.0,1234.0539492652529,0.169020930926005,80.99999453395478,283.8,90.98,92.1,89.71
247,-4.027415037155151,55.21363893276706,430.02908470517116,1500.1204601469494,89.0,90.20496368408203,32.89408374968029,48.48778443109421,94.8907699584961,14.0,1178.4681222098213,0.15159801996889563,81.00122638166164,282.0,91.0,92.14,89.54
248,-4.1546028682163785,55.33970794032482,430.01257469540553,1499.2907424200148,89.0,90.19841003417969,32.67273394266764,48.776604970296226,94.89442516508556,14.0,1118.7478753952753,0.15139441688855484,81.00256088334407,281.8,90.92,92.08,89.69
249,-3.2391765798841203,55.55460551773705,430.0,1501.7407284691221,89.0,90.19169616699219,32.77222042992001,49.54281688871838,94.90012504940941,14.0,703.3735496884301,0.15365680094276155,81.00392960301838,283.6,90.93,92.12,89.43
250,-3.0542669409797307,55.58312046068387,430.0,1499.6535005115327,89.0,90.18480682373047,32.88798713684082,49.93432017735073,94.92148953392392,14.0,702.0023542131696,0.14838200488260814,82.65206905256231,289.4,91.18,92.2,89.56
251,-3.1150556859515963,55.250593505108554,430.0,1502.0349876767114,89.0,90.29304686046783,33.034441811697825,49.99108614240374,94.9407483055478,14.0,695.9218110584077,0.14677707070396057,81.11557622263025,282.8,91.04,92.22,89.69
252,-3.2306208724067327,57.32425013820055,430.0,1500.0147937593006,89.0,90.18823787144252,32.80118497212728,49.57379386538551,94.96000635056268,14.0,691.3086751302084,0.1579812346469788,81.09936245211325,283.0,91.11,92.22,89.61
253,-3.404505809148153,56.36584260096494,430.0,1499.4624604724702,89.0,90.27203587123326,32.806920914422896,49.059839339483354,94.97926439557757,14.0,699.9757777622768,0.20384381640525087,81.08314868159621,284.0,91.11,92.27,89.77
254,-3.606955335253761,54.63784855390346,430.0,1499.9379940941221,89.0,90.1917230515253,32.89116296314058,48.51436251685733,94.99905795142764,12.952380952380953,696.2444893973214,0.1915220873696463,81.0664845285648,282.8,91.09,92.28,89.79
255,-3.7641631989252,53.63708896511137,430.0,1501.3833589099702,89.0,90.2363034202939,32.570872079758416,47.79733639671689,95.01831672305153,12.0,689.2656715029761,0.19009801035835625,81.05027075804779,284.4,90.57,92.19,89.79
256,-4.076499882198515,53.306961079419544,430.0,1500.26513671875,89.0,90.21582503545852,33.16972133091518,46.44425546555292,95.0381095522926,14.0,692.6350969587054,0.20951458598886213,81.03360660501642,281.4,90.93,92.12,89.53
257,-4.102494239807129,52.23508162057736,430.0,1499.9165852864583,89.0,90.22432599748883,33.102553322201686,46.62524977184477,95.05790310814267,14.0,697.1770571754092,0.2057520271766753,81.01694245198503,287.4,90.96,92.16,89.7
258,-4.079650424775624,51.56424476187978,430.0,1502.0221993582588,89.0,90.28780728294736,33.51867285228911,45.99514352707636,95.07930101667132,14.0,696.271466936384,0.1982090607995078,80.99771980729795,286.8,91.14,92.23,89.63
259,-4.072304657527378,51.91201609264057,430.0,1503.9165969122023,89.0,90.28616187686012,33.244788760230655,45.35976718720936,95.09695470900763,14.0,706.1924496605283,0.1600051756416048,80.99598040959744,288.2,91.09,92.16,89.65
260,-3.9807277066367015,52.030102462090994,430.0,1500.4313441685267,89.0,90.31336212158203,32.927987598237536,44.89737719581241,95.11621275402251,14.0,691.3627232142857,0.1636633340801511,80.99697986065173,283.0,91.1,92.19,89.67
261,-4.201384181068057,51.59330511774157,430.0,1502.3479643322173,89.0,90.3207771664574,33.13248979477655,44.634813944498696,95.1349363781157,14.0,694.8365158807663,0.1639933735132217,80.99795154917669,286.8,91.03,92.22,89.49
262,-4.754369213467553,51.47128570705277,430.0,1498.1853783017114,89.0,90.26901463099888,33.20679564703079,44.22321573893229,95.86451830182757,14.0,698.8671003069196,0.14864810556173322,80.99900652528952,289.0,91.14,92.31,89.78
263,-4.773308072771345,50.42146444548631,430.0,1504.1476062593006,89.0,90.25718616303944,33.37622633434477,43.92003304617746,95.97726004464286,13.80952380952381,709.6463448660714,0.1654837521768751,80.99995045128519,288.2,91.15,92.3,89.82
264,-4.759109973907471,51.028698724389834,430.0,1495.6060674758185,89.0,90.18678174700055,33.60084515526181,43.65752156575521,96.02467237200055,12.0,709.746831984747,0.16752227786041438,81.00092213981019,287.8,91.2,92.34,89.93
265,-4.107765277226766,52.15405726829375,404.75846790132067,1500.3687046595983,89.0,90.1241211664109,34.318399974278044,46.81765692574637,100.83961450485955,15.0,1252.2403215680804,0.6088913139842805,82.019946929681,294.4,90.71,92.03,89.59
266,-3.4083972090766546,54.31135857954477,404.7230471656436,1499.2591785249256,89.0,90.1641362508138,33.090130942208425,48.21553729829334,100.77865527925037,15.0,1199.7202613467261,0.6049799039250329,82.00782816087808,289.4,90.3,91.91,89.63
267,-3.4751953056880405,56.03157569857796,404.71226574125745,1504.3416166759673,89.0,90.17631458100819,32.08192334856306,49.41716312226795,100.76010277157738,15.0,1220.305943080357,0.6306564893041339,82.00413983993806,289.2,90.32,91.94,89.78
268,-3.190725953806014,56.19946174157082,404.51783679780505,1497.431175595238,89.0,90.18675377255394,32.24198259626116,50.605333964029946,99.93477594284784,15.0,1129.934834798177,0.7408007184664408,78.80172506689155,290.4,90.43,91.97,89.83
269,-5.78756704784575,48.235515605254975,485.6196884881882,1797.397914341518,88.0,90.41240946451823,38.41919235956101,42.71099744524275,102.58034479050409,15.0,1072.806373232887,1.0787989922932215,77.83763866427523,262.4,90.41,91.84,89.59
270,-5.801063060760498,48.08897251488943,484.07320731026783,1797.952613467262,88.0,90.36284274146671,38.367081051781064,42.5848012651716,101.99297986711774,15.0,1080.2896786644346,1.1553816114153181,78.01927800843524,261.8,90.35,91.81,89.71
271,-5.993983109792073,47.89056528286941,460.90104021344865,1796.462169828869,88.0,90.3119365147182,37.542956034342446,42.37726956322079,99.34342338925316,15.0,1097.3552711123511,1.0877671724274045,78.03203205393011,261.8,90.6,91.84,89.68
272,-6.481348015013195,47.57751333439324,439.4300813220796,1790.2028517950148,88.0,90.21044376918248,36.93380828130813,42.46963228498186,98.62671370733352,13.761904761904763,1083.7751871744792,1.1336730463164193,78.04512173220117,271.8,90.61,92.01,89.73
273,-6.144792851947603,47.68828572108837,430.13348388671875,1793.0628022693452,88.0,90.11991700671967,36.55818830217634,42.47667621430897,98.04161834716797,13.0,1041.8058558872767,1.104776075908116,78.0572045121437,284.8,90.51,92.01,89.59
274,-6.066403638748896,48.13767597279792,429.8429667154948,1795.3209286644346,88.0,90.12549845377605,36.740848177955264,42.433399927048455,98.16210174560547,13.0,1050.8661615280878,1.2020395312990462,78.06928729208622,289.6,90.36,92.02,89.97
275,-6.0376667976379395,47.951575332247884,429.5201721191406,1801.9426908947173,88.0,90.13169933500744,35.93837174915132,43.418287913004555,98.2959721883138,13.0,1047.5640345982142,1.1375872123809088,78.08271260313346,287.8,90.37,92.05,89.81
276,-6.554481937771752,48.50550228819927,421.38853817894346,1796.7497093563989,88.0,90.13743591308594,36.33535703023275,43.889654795328774,98.55448804582868,11.0,1024.3167375837054,1.0887084404627483,80.00332617371376,291.4,90.38,91.91,89.66
277,-6.873926616850353,49.46570862108164,420.1184343610491,1795.615234375,88.0,90.14363715762184,36.66621253603981,44.574626014346165,97.50940413702102,11.0,1037.2098185221355,1.1154847883042835,79.9725389593996,291.0,90.36,91.83,89.53
278,-7.381536892482212,50.216041331049944,420.22359357561385,1701.938941592262,88.0,90.14983876546223,35.952452705019994,45.50080798921131,97.47750818161737,11.0,1036.5469360351562,1.0723518104780287,79.97577470636942,289.0,90.22,91.75,89.32
279,-6.689750921158564,51.1785877112563,420.33138166155135,1702.6284644717261,88.0,90.15619514102028,35.28477877662296,46.40688705444336,97.45658256894066,11.0,1045.3606218610491,1.0034327450252714,79.98056014651529,288.2,89.92,91.74,89.39
280,-6.934100673312233,52.217301238424795,420.4365423293341,1699.1375964936756,88.0,90.16239674886067,35.26019704909552,47.05053402128674,97.43616776239304,11.0,1195.9219621930804,1.0636075224195207,79.98522886860884,290.2,89.92,91.74,89.39
281,-7.177714688437326,53.11506894090332,420.54433186848956,1701.2724667503721,88.0,90.1687527611142,35.714302244640535,47.86193357195173,97.41524323962983,11.0,1192.5439453125,1.0703263055710566,79.99001430875471,290.0,90.11,91.81,89.41
282,-6.7379582950047086,52.90269132693518,420.6494925362723,1702.4165678478423,88.0,90.17495436895462,35.54512005760556,48.02011181059338,97.39482843308221,11.0,1181.635033017113,1.0398191979953222,79.99468303084825,289.2,90.16,91.77,89.49
283,-6.477277823856899,55.04897054858756,420.75465175083707,1701.5665225074404,88.0,90.18115525018601,34.95493661789667,48.94222931634812,97.3744132632301,11.0,1190.9620710100446,1.0138247126624698,79.99935175294178,289.6,90.07,91.79,89.57
284,-6.695419901893253,57.15724409999151,435.04502650669644,1705.2972063337054,88.0,90.33695911225819,36.30987476167225,50.14725966680618,99.35532052176339,11.0,1194.7752511160713,1.1862617106664748,80.02280580164764,285.8,90.11,91.85,89.59
285,-6.502044291723342,57.95768562303339,437.10237775530135,1705.6695149739583,88.0,90.39688764299665,34.40748677934919,51.15968322753906,99.75415729341053,11.0,1161.7114315941221,1.0584085555303664,80.05090456807602,280.0,90.16,91.84,89.65
286,-6.7759958902994795,58.07628877632324,450.44102841331846,1699.4501429966517,88.0,90.36209106445312,35.720763978503996,51.02422296433222,101.69991120837983,11.0,1237.2782796223958,1.1943355798721313,82.34937441165923,275.4,90.36,91.85,89.69
287,-6.278823897952125,59.3187615672351,461.1197509765625,1701.607177734375,88.0,90.35995483398438,35.16843523297991,51.05249713716053,103.16062709263393,11.0,1210.1279587518602,1.14278667313712,79.95967969763916,275.4,90.36,91.85,89.69
288,-5.706190041133335,58.22580364886625,472.09986659458707,1704.3293980189733,88.0,90.35781860351562,33.64156232561384,50.68385024297805,104.46063886369977,11.476190476190476,1156.9420747302827,1.1821863253911336,79.97938536939816,265.6,89.97,91.72,89.5
289,-4.332488990965343,36.328409689483706,444.98278953915553,1502.1561686197917,85.5,89.13943844749814,34.03455316452753,46.6890614827474,96.251222882952,8.0,1781.0756545293898,0.33159615170387996,87.0132619606449,275.4,88.87,91.69,89.3
290,-4.402759552001953,37.51226270168919,445.16861107235866,1498.2808547247023,85.5,89.13390023367745,33.80025582086472,47.44102532523019,96.29719943091983,8.0,1773.9577113560267,0.3304201066493988,87.01226959287608,285.4,90.04,91.95,89.43
291,-4.3730179695856,38.802603276111554,445.3639657156808,1501.5292561848958,85.5,89.12807864234561,32.48871785118466,48.56381679716564,96.34166644868397,8.0,1731.0381905691963,0.33582232395807904,87.01122633445245,279.4,90.22,92.03,89.7
292,-4.221258435930524,39.920642510339,445.55455380394346,1502.8638392857142,85.5,89.12239910307385,32.299028033301944,50.00917016892206,96.38504936581566,8.0,1707.2737455822173,0.18879116716839014,87.0102085213562,278.6,90.04,91.96,89.7
293,-3.806610073362078,40.805849476005676,445.7451418922061,1501.04248046875,85.5,89.11671883719308,33.30795160929362,49.92117127918062,96.42843155633835,8.0,1758.3248814174108,0.2814515513323602,87.00919070825996,275.2,90.05,91.92,89.5
294,-3.6823030539921353,41.647423764348865,445.9357285272507,1500.1735432942708,85.5,89.11103929792132,33.215094975062776,50.95047215053013,96.47181411016555,8.0,1598.3092041015625,0.20794805627138838,87.00817289516375,281.0,90.03,91.85,89.45
295,-3.7234919979458763,42.386961604238785,446.1215515136719,1509.4203229631696,85.5,89.10550108410064,32.958517710367836,51.8365102495466,96.5141118367513,8.0,1577.2706356956846,0.21319370255583808,87.00718052739492,274.8,89.78,91.76,89.31
296,-3.9179891518184116,43.43997298768401,450.1109125046503,1498.6491117931548,85.5,89.09982154482887,32.911472956339516,52.34003811790829,97.4273910522461,8.0,1580.1915748232886,0.20240129601387746,87.0061627142987,279.8,89.71,91.72,89.3
297,-3.9281050931839716,44.16217341644585,450.66758800688245,1498.1732468377977,85.5,89.09428369431268,33.456967944190616,52.92698524111793,97.60027313232422,8.0,1608.2503313337054,0.2024820581788108,88.1153346228474,268.8,89.52,91.65,89.29
298,-3.984481993175688,44.729274732421885,453.25390189034596,1494.7393566313244,85.5,89.0887458437965,33.8272210984003,53.13059543427967,97.77315521240234,8.0,1538.5273611886162,0.2132081907419931,89.00540236173484,278.0,89.72,91.73,89.63
299,-4.17812594913301,45.32916526931083,455.5945768810454,1510.0522751581102,85.5,89.08392116001674,34.55979937598819,53.69604292370024,97.92387390136719,8.0,1475.9281354631696,0.2332665161007926,89.005892283132,278.4,89.96,91.79,89.95
300,-3.9504156566801525,45.374570506023346,466.96947224934894,1509.4147135416667,85.5,89.08364759172711,34.196562903267996,53.753045399983726,99.15815080915179,8.0,1428.4866362072173,0.24229902454784938,89.006396613982,278.4,89.96,91.79,89.95
301,-3.8020766462598528,45.64118387090879,481.2970261346726,1503.9285772414435,85.5,89.08516184488933,34.603998456682476,53.53215935116722,101.3136978149414,8.0,1446.0901750837054,0.2942472469239008,89.00690094483203,261.6,90.04,91.78,89.58
302,-3.935097955522083,45.36166615486072,485.35357666015625,1502.12451171875,85.5,89.08667500813802,35.644061860584074,53.10261935279483,101.35759880429222,8.0,1483.6408517020088,0.34510792862801326,89.00740527568203,264.8,89.81,91.68,89.59
303,-3.6987367471059165,43.722957651618984,485.711190359933,1501.7752220517114,85.5,89.08814748128255,35.68122427804129,52.316053662981304,101.39226895286923,8.0,1473.5683128720239,0.32801551052502226,89.00789519707921,265.6,89.72,91.68,89.44
304,-3.6167305878230502,42.8643326678612,488.30216907319567,1501.1124965122767,85.5,89.08961741129558,36.29490570794968,51.59489023117792,101.87838672456287,8.0,1465.6176583426338,0.34351482845488046,89.00838511847635,262.2,89.87,91.72,89.59
305,-3.7790399278913225,41.992642995854055,495.06493704659596,1500.7796688988096,85.5,89.0910880679176,36.68500791277204,51.15827069963728,101.59636688232422,8.0,1511.8540910993304,0.3787106985137576,89.00887503987353,263.2,90.11,91.74,89.6
306,-3.9795110566275462,41.61037086056897,495.14545259021577,1499.8765229724702,85.5,89.12200528099423,37.14741207304455,50.6477891831171,101.63178253173828,8.0,1512.5295875186011,0.3811184806483133,89.00935055181782,265.0,89.94,91.67,89.54
307,-4.026754844756353,41.06503632990715,495.22596377418154,1499.6544305710565,85.5,89.24366433279855,36.35516157604399,50.01610438028971,101.66720072428386,8.0,1426.2396182105654,0.404322502158937,89.00982606376213,262.8,89.89,91.69,89.5
308,-3.926870062237694,40.657082863319886,495.36259097144716,1500.5252046130952,85.5,89.1898171561105,37.41765213012695,48.91921869913737,101.72730037144252,8.0,1348.4818929036458,0.5913973152637482,89.15001687384026,269.8,89.92,91.7,89.51
309,-3.8575609979175387,39.83689403915558,495.44554210844495,1499.3941010974702,85.5,89.20486777169364,38.01634906587147,48.6513292221796,101.76379140218098,8.0,1360.7538655598958,0.805972763470241,89.13765061708297,268.0,89.99,91.66,89.39
310,-3.7175360520680747,39.023582330975465,495.5260532924107,1500.837134951637,85.5,89.19728669666108,37.59277707054501,48.29499435424805,101.79920705159505,8.0,1339.7049444289435,0.6660405397415161,89.12564807375972,265.2,89.92,91.58,89.35
311,-3.81442920366923,38.17200717809535,495.60900442940846,1500.4342447916667,85.5,89.24208432152157,37.856175558907644,47.859828404017854,101.83569844563802,8.0,1353.1280517578125,0.648822770232246,89.11328181700244,269.0,90.09,91.75,89.53
312,-3.9247474443344843,37.35767610936666,497.3298572358631,1498.5177466982886,85.5,89.25158655075799,38.19022678193592,47.3882208324614,101.68397812616257,8.0,1351.9347853887648,0.5688382841291881,89.09982441994305,266.0,90.11,91.81,89.96
313,-3.9605338800521124,36.984360148162985,499.698486328125,1502.0794619605654,85.5,89.21268971761067,38.54422106061663,47.14132072812035,101.19557407924107,8.0,1362.8488304501489,0.603265194665818,89.0878218766198,266.6,90.1,91.77,89.86
314,-3.8886183329990933,37.49306675509646,499.9213358561198,1500.0118524460565,85.5,89.3163324991862,38.24883833385649,46.65486199515207,101.24798838297527,8.0,1364.8839285714287,0.6167918812660944,89.07545561986251,263.6,90.04,91.74,89.77
315,-3.8130834783826555,37.784608243738845,500.13763427734375,1500.700404575893,85.5,89.23789687383743,38.22107551211403,46.142151060558504,101.29886154901413,8.0,1368.0600527808779,0.6526674372809274,89.06345307653926,266.8,90.08,91.76,89.94
316,-3.74500306447347,37.22703614648927,500.3539326985677,1500.7914632161458,85.5,89.27808743431454,38.49019731794085,45.76464643932524,101.34973471505302,8.0,1369.3314325241815,0.6534143856593541,89.05145053321601,267.4,90.3,91.79,89.82
317,-3.8004518917628696,37.10667666312688,500.5767822265625,1499.5181419735864,85.5,89.24495733351935,38.35465258643741,45.71363921392532,101.40214938209171,8.0,1299.1285284133185,0.6493181841714042,89.03908427645874,264.2,90.11,91.74,89.78
318,-3.6898404984247115,36.75193074597586,511.4790852864583,1500.0013078962054,85.5,89.20929681687127,36.43383298601423,45.611988430931454,101.44237372988746,8.0,1234.5804094587054,0.5845043815317608,89.0270817331355,264.2,90.02,91.72,89.8
319,-3.2630565620604015,40.57273239335125,538.8819202241443,1498.1471644810267,85.5,89.30201466878255,40.81101299467541,50.21215511503674,104.35281989687965,8.0,1037.2348807198662,1.0211582808267503,46.99952999102858,266.6,90.5,91.9,89.75
320,-3.3949831553867886,41.05834577346271,539.2112165178571,1499.849144345238,85.5,89.29727209182013,41.11544872465588,50.537752242315385,103.980710710798,8.0,1213.1386544363838,1.4877304576692127,47.00877244663269,262.8,90.43,91.94,89.79
321,-3.34722215788705,41.66784196063749,529.4665062313989,1496.3222249348958,85.5,89.29207029796783,41.58042090279715,50.98681640625,102.0675532023112,8.0,1211.8135870070685,1.7860189960116433,47.018909333424276,262.8,90.59,91.91,89.8
322,-3.2175219853719077,42.183943095652594,523.772955031622,1500.6248488653273,85.5,89.28732735770089,42.253351484026226,51.56001463390532,100.89564332507905,8.0,1222.6091134207588,2.5837635766892206,47.028151789028385,276.4,90.53,92.0,89.77
323,-3.2569270247504827,43.222200054123626,524.5871204194568,1500.5643833705358,85.57142857142857,89.28273736862909,42.12557965233212,52.391752152215865,100.99399639311291,8.0,1228.6603131975446,3.0729098660605296,77.77921643675548,275.6,90.68,92.01,89.85
