motor_torque,motor_temperature,motor_speed_set_point,tubing_pressure,gas_flow_rate
472.2606713,65.3826134,2000,28743.44868,0.4470212891
343.7139842,70.65604837,2000,24335.44607,0.1686567519
913.9716582,59.12299845,2000,26082.20876,0.2511431529
178.9739932,74.0924768,2000,30000,0.5162466215
954.4342718,74.0924768,2000,23864.10442,0.6230677322
483.1733953,82.88596282,2000,23486.83043,0.5921466912
201.5710134,89.08568651,2000,30000,0.8258343017
461.5474682,93.28280392,2000,30000,1
142.6029947,65.31520895,2000,27113.53477,0.5083050327
301.034754,65.36859737,2000,23681.77774,1
438.9265031,64.95417752,2000,24360.8264,1
260.2318885,64.95417752,2000,28264.4013,0.611175127
146.3475152,77.26609581,2000,24647.33133,0.4526554107
358.1689701,90.70835156,2000,26712.62562,0.2985530681
345.8810411,92.88093337,2000,24326.66568,0.7417267829
414.6528915,92.88093337,2000,23077.32511,0.4898066143
564.1440149,59.78745884,2000,24858.59532,0.4164555108
516.4756417,67.05074054,2000,28161.5787,0.2341223017
972.5585384,62.96918336,2000,28848.09861,0.1
829.5347566,70.15092171,2000,27091.18418,0.3199774527
599.2670664,74.50895218,2000,26834.4254,0.2943907484
526.6940858,92.84293613,2000,28411.1205,0.2749898152
438.1163753,91.35600924,2000,25948.75004,0.4972765716
119.3413845,84.14578016,2000,23862.83118,0.2175286706
253.3789014,93.001859,2000,25406.52891,0.5578322368
245.200178,87.94191,2000,26822.29268,0.2565399308
208.9337004,87.94191,2000,27973.35567,0.2210285047
954.5980839,86.14217232,2000,24901.07421,0.5327438929
882.8889193,86.14217232,2000,23844.96002,0.2883565204
422.1006283,86.53988016,2000,20301.32823,0.2190222253
734.516494,92.39178121,2000,21258.25076,0.7086265705
316.0489526,78.7243918,2000,21035.649,0.3619975331
131.4603146,64.6192297,2000,23705.62348,0.3409117427
100,64.6192297,2000,23285.49559,1
100,76.08810991,2000,20411.2422,0.8070603323
606.0362234,89.62656384,2000,26779.95741,0.9558621199
738.3175165,85.71435614,2000,23631.3536,0.847123966
890.7312861,80.51698161,2000,24714.82545,0.3704618651
378.476545,84.25095066,2000,23924.64613,0.2608815003
592.4156142,95.00036081,2000,25311.91833,0.4744830557
723.3668563,95.00036081,2000,29944.87053,0.7661283877
928.5777511,100,2000,28414.13853,0.1
976.5498592,54.51863503,2000,24996.30215,0.2121195589
573.4484189,59.34483085,2000,21758.85746,0.4692131804
661.1741316,58.26494016,2000,22096.54608,0.9312873282
546.1425444,58.26494016,2000,23453.24127,0.6303627507
546.1425444,76.83859176,2000,23453.24127,0.6303627507
849.5221744,90.80812684,2000,24833.69463,0.9922774497
844.8769195,89.35663647,2000,27781.15834,1
882.9695017,99.5367953,2000,25169.58696,1
399.1375665,99.5367953,2000,25865.93668,0.3008452341
638.1206985,56.22258328,2000,26731.77198,0.1145656085
849.3634452,50,2000,23788.49261,0.5259349025
703.539762,74.6666131,2000,30000,0.2644215399
385.3581928,66.49171064,2000,23399.24382,0.8823616019
690.383591,66.49171064,2000,25576.45991,0.9209275451
730.1863464,60.68070736,2000,27965.50672,0.9929476767
776.915667,66.97991019,2000,21110.75017,1
1000,70.64045705,2000,23889.10383,0.5150460691
526.7503679,79.69944311,2000,20000,0.804862014
1000,97.39200152,2000,25509.12915,0.6492454277
689.9871656,99.6402707,2000,20863.75483,0.5539006888
563.1769412,81.04635175,2000,25514.36317,0.7511329927
398.7754112,81.04635175,2000,20850.53648,0.6670300951
852.073661,83.01479917,2000,24835.2369,0.3805755816
595.0443938,85.94076847,2000,22205.81555,0.6200384138
517.0783047,62.77257991,2000,22479.0623,0.383755381
341.0774937,56.85544881,2000,21293.73844,0.9887302712
239.3963508,57.04815498,2000,26145.48304,0.8517372498
100,60.44968559,2000,22544.55144,0.4810583704
409.0711054,71.69203612,2000,20000,0.4849756958
380.7299636,71.69203612,2000,23503.5949,0.1
187.7943495,99.77721557,2000,22300.87465,0.2964663695
579.6656388,64.16874338,2000,22799.95158,0.6720141847
585.0535757,56.3919036,2000,28107.32782,0.5038547773
682.6700193,56.3919036,2000,29398.75113,0.8428402811
432.0863708,67.05548254,2000,29115.15773,0.7280366347
172.2624242,62.85613676,2000,27766.78072,0.7509199836
304.2432301,54.98390859,2000,24827.96238,0.8404426683
407.0544818,69.83937014,2000,22766.2633,0.9353381818
838.8136917,73.71095403,2000,23548.28436,0.8683424755
777.4674476,85.61900303,2000,21814.3916,0.5397156755
423.6868248,79.68712066,2000,21900.67249,0.8010784805
100,82.34363323,2000,23806.52856,0.4877137675
370.0201776,85.03211428,2000,23773.08126,0.1266718665
154.7350745,64.78456903,2000,27675.85843,0.1744688635
154.7350745,54.55572447,2000,27675.85843,0.1744688635
553.7382593,54.55572447,2000,22370.06663,0.5765140023
807.3054681,57.13846289,2000,24533.97599,0.9434599087
859.6045928,51.75893762,2000,29092.81817,0.9370515937
240.1196197,80.40117576,2000,30000,0.4608916422
780.3747561,80.40117576,2000,24580.93033,0.1
686.7020918,100,2000,20180.54697,0.175250273
929.3270522,83.86468412,2000,24663.84176,0.357396033
591.1761332,95.31663912,2000,29123.92104,0.4222518621
1000,92.81196847,2000,29364.06748,0.6047080619
743.6057235,100,2000,29740.58591,0.5134381102
588.0350684,100,2000,26054.19288,0.4278092593
429.3114103,83.15617865,2000,26302.69986,0.4342928019
230.6228805,82.41016009,2000,24748.46132,0.8151839551
461.7308811,98.56356463,2000,23075.70867,0.3132384556
406.5002676,73.08527213,2000,23057.24954,0.4844072522
147.6286274,50,2000,20000,0.6719045308
269.885209,50,2000,20377.89479,0.4516175417
264.9936143,77.0942521,2000,29264.93589,0.6839148642
264.9936143,77.0942521,2000,29264.93589,0.6839148642
314.7045639,55.97021395,2000,28944.75527,0.5448174306
671.7037358,55.97021395,2000,28411.72126,0.8559388556
596.1396427,66.01918116,2000,25705.52315,0.774040457
675.7818783,66.01918116,2000,27947.98209,0.4726270579
108.9866291,72.18389432,2000,30000,0.1647563569
136.0909181,83.17716962,2000,30000,0.7844966114
242.6279535,81.66475062,2000,27515.76621,0.4194557465
356.1451233,57.74026908,2000,28036.01131,0.7881474741
872.3955776,57.74026908,2000,24201.01012,0.2990368292
835.4142787,61.79609793,2000,28384.05007,0.2736652254
460.9746765,52.59676538,2000,28510.05438,0.4605624191
468.5183642,65.499342,2000,28847.10044,0.1717215033
976.9521352,66.74352589,2000,24802.38587,0.400238125
852.980431,66.27079457,2000,24957.65694,0.7881166624
233.8483068,100,2000,20387.66233,0.8617788531
295.2125981,100,2000,22387.8244,0.6211923673
375.1816247,90.37973897,2000,24583.52248,0.7580426263
100,72.47194965,2000,27851.66984,0.645451781
100,72.47194965,2000,27851.66984,0.645451781
418.3032447,73.92097962,2000,30000,0.8422369989
146.9933819,56.20151988,2000,28468.74009,0.5587885733
185.8145216,50,2000,25569.14744,0.1579696113
103.5507585,75.22698454,2000,21981.57918,0.3848731584
381.6072042,51.1992607,2000,20336.73061,0.1039064297
386.7370299,57.70808161,2000,22475.05161,0.4198503041
496.9707351,54.56461872,2000,20651.90522,0.2507839832
615.7305994,76.03394739,2000,26227.74742,0.472252045
467.3177503,82.13661346,2000,25452.10032,0.1865632966
497.5723248,96.22399819,2000,28980.45246,0.1312391044
574.415882,96.22399819,2000,20333.80409,0.6129262106
238.7642446,92.12614247,2000,28269.36422,0.1649218288
290.7009241,90.56652739,2000,26286.74893,0.5868880965
360.3050004,75.02762148,2000,23296.92313,0.6877086811
231.8985621,57.268247,2000,23724.25845,0.5597996765
150.8141739,52.42065703,2000,20917.85833,0.7137477719
696.463849,52.42065703,2000,23926.85846,0.7977899884
943.0089586,67.48128795,2000,20000,0.8556704168
717.0089326,63.49603362,2000,21733.48435,0.2728131562
739.1182048,60.9767776,2000,21384.64604,0.7950410727
598.6368066,65.08177615,2000,20989.80431,0.2046761144
274.7169143,65.08177615,2000,28048.04012,0.4758086124
274.7169143,76.85397808,2000,28048.04012,0.4758086124
186.0274051,73.98570784,2000,28653.45719,0.5106465415
373.5801641,85.69627218,2000,26021.15365,0.7338900486
963.3985192,55.47363505,2000,20423.40705,0.8809118107
597.4696177,50,2000,21420.04309,0.6689731469
613.5752985,78.13784825,2000,22540.47629,0.8452413369
855.439965,78.13784825,2000,21300.54954,1
844.9945453,100,2000,21975.60312,0.6976284228
844.9945453,100,2000,21975.60312,0.6976284228
917.5344404,91.16017806,2000,22700.51767,0.3598185966
465.2228819,56.55508482,2000,21519.09001,0.7932753443
202.9648324,55.95945018,2000,28535.01859,0.7882263665
374.8084117,56.04259001,2000,23437.52262,0.5390605725
276.1922745,63.48730427,2000,29620.28595,0.3377017682
248.0592046,63.48730427,2000,28245.72758,0.1953760621
236.9804779,71.38727298,2000,26407.43501,0.3647031152
151.8156319,50,2000,24974.49875,0.2472467192
155.4900452,54.4906575,2000,30000,0.2614487836
429.4775188,63.70844124,2000,25946.91932,0.1
470.5672302,63.70844124,2000,22151.15512,0.3730553461
124.3347682,95.27434233,2000,23648.08782,0.9802723702
287.1954899,95.27434233,2000,23046.26706,0.4360179331
636.0276237,100,2000,27260.05951,0.2209332281
890.7726715,87.48658305,2000,27467.99471,0.7804107555
629.6082224,95.52063065,2000,26635.61359,0.4828316215
852.9533607,100,2000,29789.15544,0.4323716741
380.057762,89.5855841,2000,24653.15271,0.2765835928
460.4761163,83.04579322,2000,23562.72229,0.1556852459
419.5995209,50,2000,23881.59054,0.3563085113
649.4496588,50,2000,20000,0.7212981818
744.7020527,93.4668531,2000,21220.95674,0.6264434356
995.759939,93.4668531,2000,21342.60836,0.8675195691
794.6302095,81.7098948,2000,22460.86227,0.1
623.3239596,50,2000,23490.25631,0.168352534
464.365581,50,2000,20959.79705,0.1353264372
141.4348516,65.14815743,2000,20000,0.4883308104
543.4332279,82.69916974,2000,24513.9706,0.1551902179
504.7491172,50.88506654,2000,21631.89427,0.3255454401
270.0578961,77.63247573,2000,21922.91565,0.1763643974
1000,77.63247573,2000,21302.35467,0.3020312507
762.2705175,90.10888358,2000,22126.56972,0.2894702828
169.3767959,98.47704663,2000,24441.23304,0.148195693
297.148905,71.2421493,2000,26220.45798,0.1049490707
635.1627503,54.3573823,2000,26046.75095,0.1
366.4455365,54.3573823,2000,24795.24657,0.1462112907
834.7824231,62.96029356,2000,24878.58207,0.5372646667
787.1435838,73.20204222,2000,26349.21597,0.1333785257
568.6032875,57.08373444,2000,21043.80433,0.4738060415
894.2945273,74.2193864,2000,23987.11457,0.9040509167
894.2945273,61.84297087,2000,23987.11457,0.9040509167
641.7121454,50.81170238,2000,24404.14876,0.7032384996
402.0523496,73.24031882,2000,26456.26408,0.8936653695
138.5274343,68.08123795,2000,24057.53025,0.2478490935
716.1986506,68.08123795,2000,29599.22926,0.1414751611
867.8178126,99.24124327,2000,22833.53509,0.7135325003
485.7378656,100,2000,21349.17199,0.580560869
395.4484041,100,2000,28337.5157,0.1773534729
372.6838246,81.81812755,2000,29464.25178,0.1567704341
138.5945402,84.54403772,2000,28279.34271,0.1671211495
321.3777071,84.54403772,2000,26263.5949,0.5815037492
100,84.51836299,2000,20950.9693,0.6016244484
269.0319204,90.03197,2000,28809.33756,0.3892567271
209.8097784,64.24502418,2000,29385.49297,1
947.3982318,57.55462968,2000,27733.71061,0.7554367114
855.8959672,60.97778624,2000,27588.44356,0.9289401719
605.9196077,50.1560942,2000,26682.62552,0.6478188276
210.0083991,55.59744431,2000,28971.80736,0.3282231519
367.7489487,65.60786251,2000,28673.29189,0.5651318387
161.0870397,65.60786251,2000,30000,0.1465182447
535.760663,74.95366695,2000,23507.49773,0.5833546705
437.2142374,74.95366695,2000,26526.96788,0.3801958981
581.691532,50.24130454,2000,29774.47923,0.9216932402
128.6042541,74.19551107,2000,27744.08276,1
271.6027562,74.19551107,2000,26085.62827,0.4728039097
210.8851415,68.60763067,2000,26037.32555,0.4941910022
556.033625,54.92968915,2000,20000,0.4862342886
100,74.04819194,2000,23426.24135,0.3060666051
700.9604898,66.2632171,2000,21083.71255,0.5480796655
728.4401142,72.16608489,2000,20000,0.3374940489
294.6010027,62.66033714,2000,20000,0.2345868452
850.5849874,56.7823443,2000,26010.999,0.6155584321
245.110647,70.86796603,2000,29260.56096,0.9776901901
100,57.17354028,2000,25491.40348,0.987089949
288.6779056,57.17354028,2000,25719.79135,0.5738028743
476.5438094,63.98288906,2000,27134.82373,0.5207133662
656.4573738,71.75281513,2000,25798.1698,0.8858234393
842.2168907,65.9318591,2000,28650.51121,0.8892546672
754.8660442,57.47821593,2000,27325.36277,0.678125575
754.8660442,57.47821593,2000,27325.36277,0.678125575
500.3955364,59.29783831,2000,24859.196,0.6901090199
161.6665782,68.57513094,2000,21676.07253,0.8569967329
575.4155022,100,2000,21033.69361,1
680.1474317,93.95046991,2000,21828.80053,0.8452640242
683.5635941,57.88021706,2000,27267.63929,0.6651974298
721.8198601,74.18574855,2000,20188.69894,0.8048693708
843.5318912,83.20861376,2000,20000,0.4644585243
820.3043897,82.28028889,2000,24530.75659,0.6033231743
820.3043897,97.2288143,2000,24530.75659,0.6033231743
562.6471668,61.90431415,2000,20660.10495,0.8560996304
178.7289571,61.90431415,2000,20367.61096,0.6725153193
100,69.71140619,2000,26628.57024,0.9232669258
135.3813385,58.70598272,2000,26231.63638,0.5241090771
177.8163825,55.96528943,2000,26049.37375,0.3004420598
498.1466887,58.08959092,2000,26541.76791,0.2500184689
700.2915491,57.51574995,2000,30000,0.2312599586
790.2574412,64.102576,2000,28086.63102,0.2353301952
805.8382514,57.2220155,2000,25578.38324,0.2455834894
425.7328087,70.54595573,2000,28307.0833,0.6303202446
139.0568701,66.11176439,2000,26503.82582,0.4327277707
240.1354197,56.58458325,2000,28518.67613,0.7839736328
901.7083287,56.58458325,2000,21640.13249,0.5845335562
557.6764526,72.79406003,2000,24121.73572,0.9438609362
644.923618,72.79406003,2000,26043.12044,1
515.1400985,89.46569753,2000,22222.82282,0.9722677556
519.3149328,64.894339,2000,24045.25427,0.9542988469
481.1637134,68.69693788,2000,25252.1906,0.855996081
959.2883139,68.69693788,2000,24542.14441,1
862.463905,100,2000,24859.08309,0.4265852883
680.2072968,100,2000,25701.21068,0.1
691.8626852,100,2000,20000,0.6909338124
336.0508608,50.35515313,2000,30000,0.950961519
118.4847724,50.35515313,2000,30000,0.8414861672
585.1697684,53.15912637,2000,21148.74313,0.2432061384
585.1697684,53.15912637,2000,21148.74313,0.2432061384
882.2806865,60.42143632,2000,26324.34693,0.936263473
437.8390929,60.42143632,2000,28412.9954,0.9176030373
895.2992821,51.34023741,2000,28565.29671,0.8502724508
960.3796382,61.89141729,2000,28170.15004,0.6154555265
876.5517859,73.50424602,2000,30000,0.5012143902
907.9884148,52.45319031,2000,25267.77198,0.605768914
117.3152678,52.45319031,2000,22049.65368,0.7017774922
100,55.59321543,2000,21664.32607,0.8577588836
769.9724703,55.59321543,2000,21794.52782,0.1951536313
866.0005375,51.89265323,2000,24363.96452,0.4030859491
714.5070799,81.034931,2000,29139.74809,0.174534418
758.1790865,84.80808293,2000,26884.83632,0.1
259.6514801,89.00868246,2000,22351.57691,0.1
287.4870552,89.00868246,2000,24875.80998,0.3658049731
377.2886909,87.29442476,2000,21012.39076,0.398746929
427.2764839,87.29442476,2000,21391.62186,0.4177001974
727.5252372,80.37906503,2000,22118.87959,0.4937984017
701.9406926,51.64097418,2000,21614.91088,0.2233838758
147.7013684,81.6535781,2000,22025.30851,0.1130973899
147.7013684,81.6535781,2000,22025.30851,0.1130973899
354.691789,81.04996748,2000,30000,0.9488891279
353.53949,82.62844064,2000,28994.47195,0.4103137732
491.6143241,86.11135778,2000,27435.31595,0.4548029839
514.7038654,79.4712462,2000,28632.55655,0.3416532275
428.9875393,96.13142185,2000,20983.73527,0.5003711014
753.1198589,96.13142185,2000,30000,0.4168318191
518.6058428,96.81677774,2000,28245.35533,0.1
428.1567627,90.35679036,2000,29320.34572,0.529490222
591.5116111,90.35679036,2000,24071.19179,0.1
280.5580746,100,2000,21244.45104,0.7014509133
100,74.05199519,2000,25831.4441,0.9833272277
284.4473448,75.74057703,2000,26682.71687,0.7890289892
511.9805685,57.93741654,2000,28657.9823,0.9789935876
549.101307,68.48564848,2000,24896.52834,0.4532543914
609.7080914,68.48564848,2000,25391.9819,0.619960004
542.599391,65.17516452,2000,22268.43788,0.4812575395
133.8192519,55.96432494,2000,20840.75791,0.6300146845
100,52.03350829,2000,20271.66065,0.5453827988
513.6834686,61.28643293,2000,20982.43547,0.5918973977
852.3141507,84.3127551,2000,20000,0.8455050088
852.3141507,90.81679338,2000,20000,0.8455050088
991.5765348,79.59394838,2000,22306.64102,0.9930239881
1000,79.59394838,2000,21914.3499,0.4256942138
975.5449696,70.37179832,2000,24422.14159,0.3456075113
652.4860079,70.60261759,2000,22130.07152,0.9650197911
591.1261433,70.60261759,2000,22605.98583,0.9156635533
739.675251,72.83991075,2000,29649.96441,0.9555336589
710.0772222,80.40606428,2000,24740.23173,0.7815638999
208.3753638,82.09577492,2000,24248.74128,0.568653154
331.2414008,82.09577492,2000,21432.92635,0.4216592227
558.1102656,86.84479886,2000,22401.43509,0.6718337671
805.7694002,54.76667589,2000,28486.07979,0.4926833819
805.7694002,85.9440843,2000,28486.07979,0.4926833819
660.8297058,94.47590771,2000,27174.49753,0.4293069681
859.9215187,94.47590771,2000,26507.45242,0.1587263089
509.9607409,99.83713996,2000,20060.07822,0.9135523373
100,85.06812342,2000,20000,0.9659876173
100,89.24449488,2000,24473.47683,0.8666341119
948.1028953,63.52073507,2000,23645.06288,0.3982111314
363.214374,85.52610389,2000,25438.82087,0.8240595685
232.8319254,85.52610389,2000,28461.49621,0.9421081811
100,89.38883453,2000,27725.61846,0.9278410783
385.9025631,98.80649271,2000,22682.36598,0.7513097
211.3904951,62.40219983,2000,22431.46228,0.1
675.0796328,68.47207441,2000,23810.27576,0.5258484884
798.8609431,50.48820187,2000,22865.31563,0.5058373324
840.0958848,50.48820187,2000,24210.15579,0.5325426123
852.9189898,95.03040705,2000,24258.17623,0.6290740745
703.4396688,77.6018422,2000,29440.15894,0.1445085903
512.6249766,53.51596376,2000,23647.79182,0.407748407
788.8679038,53.51596376,2000,29015.54636,0.5545188013
896.9258896,57.16205647,2000,23936.17944,0.8661928029
896.9258896,51.36901286,2000,23936.17944,0.8661928029
598.6181416,86.70529643,2000,22703.40425,0.6800542912
598.6181416,92.98920734,2000,22703.40425,0.6800542912
801.1316689,93.16455908,2000,23946.54204,0.2504229258
940.8807464,56.25240723,2000,24505.19383,1
747.6924903,50.43112605,2000,25024.96113,0.8148932692
1000,79.69879312,2000,24313.29078,0.2984424709
722.8092996,79.69879312,2000,20934.23115,0.7445802021
722.8092996,83.5132793,2000,20934.23115,0.7445802021
139.8830491,89.47400992,2000,23566.874,0.8924310654
113.8796838,100,2000,21528.84477,0.8032365596
392.7405002,97.27024662,2000,22587.76255,0.3001505572
145.2112568,86.47834686,2000,20198.89473,0.1064914742
237.9592425,86.47834686,2000,21180.43954,0.7722515741
232.4976229,100,2000,26131.22922,0.8475750694
565.5058789,85.85719168,2000,30000,0.9744652346
549.1711517,98.85889116,2000,26566.41616,0.4014431487
362.0405237,90.76729851,2000,28995.40372,0.7176553445
762.2505596,93.10746097,2000,29616.25888,0.4981236771
925.6417409,93.10746097,2000,23151.30046,0.8101779025
696.9485048,71.61090462,2000,23253.22128,0.6443711965
964.4151622,64.04981428,2000,25173.49489,0.327061263
1000,62.89269489,2000,25856.4334,0.432889968
985.4464317,56.62689723,2000,29424.59497,0.7316198395
827.3411581,76.01859537,2000,29068.32676,0.3201226641
545.5938351,96.43597594,2000,29295.20861,0.6697099445
545.5938351,88.63970822,2000,29295.20861,0.6697099445
780.6172258,73.20121646,2000,29231.23469,0.7793675032
819.6804566,75.8869803,2000,27636.01969,1
1000,54.66050691,2000,29264.44341,0.5938022304
740.9680373,61.30635274,2000,29298.78654,0.8828120907
586.4743253,56.54614057,2000,25960.67057,0.7781889226
177.2370899,59.86373728,2000,23866.7301,0.7239883589
274.8315438,63.5732077,2000,22505.09108,0.787143327
582.9838554,92.90040972,2000,29269.57473,0.2029657278
957.5758403,68.47195735,2000,25123.73299,0.2343169389
760.5693432,68.47195735,2000,22430.90285,0.1778551814
190.0285658,70.10979419,2000,24891.22446,0.1
252.1175683,50,2000,23349.72186,0.668671204
100,92.3589315,2000,24126.79455,0.210014671
100,100,2000,24126.79455,0.210014671
286.9510267,100,2000,21297.34322,0.538157799
864.5465117,100,2000,22878.11194,0.1948919383
509.4637907,96.15270608,2000,23092.24983,0.352359653
548.848153,93.13758841,2000,21219.87845,0.8931340006
864.922668,86.84242746,2000,20470.29277,1
798.8956503,86.29108825,2000,25298.51325,0.8681214615
395.9004743,100,2000,26706.77944,0.639093068
185.5947912,100,2000,26697.70112,0.921868186
107.6510103,88.65156946,2000,26893.46019,0.5767423212
230.7480802,88.65156946,2000,22419.37608,0.6431911284
141.1490533,95.18596132,2000,30000,0.6285120065
100,100,2000,30000,0.9962728248
188.507218,83.17331702,2000,28795.88186,0.7298839587
194.7000519,87.7780342,2000,30000,0.7088075044
147.7412287,95.00010058,2000,22684.85956,0.5531690739
130.3648702,79.18003215,2000,20072.35184,0.3672761008
515.9199063,83.40213702,2000,24491.8457,0.4756060444
454.8202958,83.40213702,2000,26908.70792,0.389248844
264.2984843,59.79317028,2000,29264.33382,0.3546849708
662.1448666,55.85919399,2000,25485.51053,0.321425264
882.3095718,50,2000,24265.15396,0.1945539837
917.4002568,76.80440031,2000,29575.41175,0.2459858527
686.2050667,79.03075791,2000,24177.76314,0.1
710.5116193,92.97354988,2000,24429.94397,0.6846415204
479.3958512,68.97091481,2000,22325.65644,0.4377895238
479.3958512,58.27270022,2000,22325.65644,0.4377895238
696.6475824,55.19653068,2000,20862.45579,0.4540470418
674.4697369,55.19653068,2000,21669.73853,0.1445426036
496.8723324,72.57213386,2000,28862.4085,0.37342029
747.2335358,80.9884645,2000,25161.0269,0.721354964
855.5647319,85.65962496,2000,24601.35847,0.8858915408
855.5647319,63.95359467,2000,24601.35847,0.8858915408
872.5348168,72.71346925,2000,21169.81978,0.8678850767
518.6490279,93.56398749,2000,20357.96771,1
442.381773,93.56398749,2000,27728.68787,0.9856567952
476.9614325,92.13277696,2000,27029.87694,0.6850276415
639.3959516,86.82998614,2000,26221.19315,0.9325841967
219.5135872,90.26044666,2000,28690.0799,0.7996813111
248.1914199,96.37890093,2000,26813.96688,0.7030739593
604.7854611,96.37890093,2000,27366.15597,0.4603120052
100,88.50605911,2000,28262.83848,0.663260314
290.3771893,94.35768292,2000,29307.58283,0.6208925142
496.6850473,74.49366293,2000,24135.82582,0.7189914407
338.5691766,50.01282081,2000,21154.50318,0.6372445642
330.3225985,56.83379341,2000,21630.13797,0.7396570431
573.1677613,50.77998703,2000,29459.75527,0.2518980068
690.8821522,50.77998703,2000,27050.94174,0.157489626
681.8314362,95.79104895,2000,27834.28006,0.5866388333
272.7410144,53.82123864,2000,30000,0.6975240334
521.9783762,56.58404452,2000,28885.09438,0.9428988054
422.9575952,61.449825,2000,21174.01565,0.3823546706
571.7399382,57.38540139,2000,20878.98372,0.4297102198
705.2442757,54.35555379,2000,20000,0.2821753642
692.886429,65.54899976,2000,21262.93182,0.1
994.8495421,77.95737184,2000,23738.25561,0.5180651328
928.6411271,57.91858615,2000,27096.17625,0.3293808212
1000,62.69715311,2000,27315.74815,0.1376620781
803.088842,61.26209461,2000,28618.90809,0.6208124617
671.2737185,52.94857867,2000,25880.76028,0.5817994881
433.3325619,54.73911536,2000,23591.97348,0.7071925164
115.0667621,54.73911536,2000,20072.72057,0.1045128109
184.3703478,72.13200787,2000,22399.57676,0.1736952649
184.3703478,85.49624009,2000,22399.57676,0.1736952649
711.9460481,65.2466358,2000,23459.83561,0.1021608255
634.5933133,60.59909798,2000,28045.88206,0.6481153875
533.8173565,75.4220548,2000,23115.64758,0.2318354799
711.202959,78.69151037,2000,29862.03241,0.6827099912
383.2449639,74.12310363,2000,27307.42599,1
239.3806431,69.65733413,2000,29350.78418,0.3180542425
185.5612261,70.75910324,2000,24117.7807,0.3976983785
581.5825164,70.75910324,2000,26500.25597,0.7874138437
727.5140033,53.49283787,2000,24556.30632,0.7585923945
513.9174112,70.84373284,2000,26845.5088,0.5250093294
807.875994,56.03141736,2000,24561.79201,0.4024171077
933.4472415,56.03141736,2000,20000,0.4473837946
657.0808546,87.25113167,2000,20637.58331,0.5407023096
667.1235909,87.25113167,2000,28203.88085,0.2396133668
551.6107438,100,2000,25528.52557,0.2294387801
593.6329427,88.40472461,2000,25569.45262,0.4906770712
935.7468071,87.34111202,2000,25665.18398,0.3967906046
685.3482888,87.34111202,2000,27593.42786,0.6600294984
355.3431815,91.34067978,2000,27460.92611,0.8125173777
175.9442191,60.365378,2000,27694.3744,0.5037795689
292.9238247,94.65084608,2000,25318.87249,0.5358082715
504.7625788,94.65084608,2000,25793.78664,0.330801705
651.3278432,64.33613489,2000,22099.48546,0.2393642041
885.4915927,59.29938027,2000,25459.15439,0.1874322326
822.6860461,59.29938027,2000,25193.08667,0.3458012882
429.833565,89.88963337,2000,26728.70196,0.3668153341
612.2360514,90.8378405,2000,26895.36032,0.3017680118
718.4218522,97.58731197,2000,25773.43211,0.5679432764
1000,97.58731197,2000,24821.06693,0.2745964977
889.8567545,69.65001792,2000,20418.66198,0.5387913217
301.5716765,69.65001792,2000,26323.31661,0.7881155256
579.6382759,87.52959898,2000,26681.05049,0.9037806042
230.3149325,63.47094254,2000,25059.44422,0.7146350865
227.2843016,63.47094254,2000,26731.41982,0.3222881186
113.9092766,63.478708,2000,21079.30647,0.1487275404
211.2573817,83.27713063,2000,21227.46471,0.5815945639
485.8566679,85.39963463,2000,25413.11863,0.7720766799
155.4063236,94.35091238,2000,26299.98339,0.3068162503
100,87.49697465,2000,24529.1046,0.3919843446
703.194378,98.40325003,2000,23928.20209,0.4550161217
665.725938,97.1365359,2000,23243.3471,0.3003155202
743.3282573,86.30920747,2000,28635.48455,0.5256419706
893.2049988,64.61299925,2000,29554.59556,0.9118679762
735.2127472,75.62396151,2000,21987.5224,0.8050111568
1000,87.40918209,2000,21362.73604,0.7008163586
717.5151457,93.04848255,2000,24801.5013,0.7873072236
797.2255827,81.29906728,2000,24349.25392,0.526855441
810.4090484,95.7329857,2000,25935.40705,0.9764469273
663.8596654,95.7329857,2000,24842.94384,0.6057018004
617.3909166,55.90206756,2000,20000,1
424.3944324,55.90206756,2000,25763.72056,0.7118388478
303.2990865,70.71415289,2000,25756.71843,0.499563695
389.8801594,70.71415289,2000,25577.96707,0.661452904
324.2801057,66.86947645,2000,27249.24518,0.1475314367
488.8199664,65.73429762,2000,27040.35591,0.1119749324
378.0526796,83.08321063,2000,24740.96273,0.5353081912
665.8039893,85.12830294,2000,26689.4484,0.4442372391
881.2040688,76.53511944,2000,25534.18853,0.3448241402
430.6992617,76.53511944,2000,28133.57391,0.4951655694
299.1992409,93.36463829,2000,20600.27828,0.8428247468
691.7557269,92.68826786,2000,22201.5856,0.4820952301
798.5347776,92.68826786,2000,21609.28662,0.3957111257
757.5726625,73.33286298,2000,25404.62573,0.2661796771
544.7337112,73.33286298,2000,25777.33098,0.1
168.6594672,62.58788082,2000,22399.58653,0.3986217722
136.4891484,60.90248233,2000,20392.99513,0.4199920491
672.8008133,57.60780779,2000,20529.78074,0.1340141124
824.5287211,57.96008603,2000,22288.98355,0.3959335901
667.4771039,74.73816102,2000,22444.32621,0.2454477566
637.5034083,60.49931366,2000,20858.52148,0.420230395
745.4244513,66.45556559,2000,20000,0.5479604137
440.8147198,64.27825524,2000,23324.59654,0.5959549089
865.4857989,60.94270399,2000,20000,0.7218853847
633.9015862,64.12270557,2000,21960.42704,0.8670502363
