timestamp,motor_temperature,motor_speed_set_point
2024-05-20 23:14:10,52.29,
2024-05-20 23:14:15,66.95,
2024-05-20 23:14:20,83.52,
2024-05-20 23:14:25,65.37,
2024-05-20 23:14:30,63.54,1412
2024-05-20 23:14:35,50.25,
2024-05-20 23:14:40,60.48,
2024-05-20 23:14:45,55.93,
2024-05-20 23:14:50,75.25,
2024-05-20 23:14:55,72.65,
2024-05-20 23:15:00,61.2,
2024-05-20 23:15:05,75.22,
2024-05-20 23:15:10,55.8,
2024-05-20 23:15:15,53.87,
2024-05-20 23:15:20,55.77,
2024-05-20 23:15:25,56.75,
2024-05-20 23:15:30,70.31,
2024-05-20 23:15:35,79.13,
2024-05-20 23:15:40,81.65,
2024-05-20 23:15:45,59.36,
2024-05-20 23:15:50,50.47,
2024-05-20 23:15:55,59.98,
2024-05-20 23:16:00,74.65,
2024-05-20 23:16:05,59.83,
2024-05-20 23:16:10,82.82,
2024-05-20 23:16:15,50.22,
2024-05-20 23:16:20,69.56,
2024-05-20 23:16:25,83.33,
2024-05-20 23:16:30,81.97,
2024-05-20 23:16:35,76.78,
2024-05-20 23:16:40,84.81,
2024-05-20 23:16:45,83.98,
2024-05-20 23:16:50,80.87,
2024-05-20 23:16:55,78.47,
2024-05-20 23:17:00,58.07,
2024-05-20 23:17:05,70.71,
2024-05-20 23:17:10,64.52,
2024-05-20 23:17:15,84.42,
2024-05-20 23:17:20,55.93,
2024-05-20 23:17:25,72.65,
2024-05-20 23:17:30,50.59,
2024-05-20 23:17:35,50.6,
2024-05-20 23:17:40,63.82,
2024-05-20 23:17:45,56.27,
2024-05-20 23:17:50,63.93,
2024-05-20 23:17:55,55.62,
2024-05-20 23:18:00,71.07,
2024-05-20 23:18:05,54.56,
2024-05-20 23:18:10,68.17,
2024-05-20 23:18:15,61.81,
2024-05-20 23:18:20,57.41,
2024-05-20 23:18:25,80.39,
2024-05-20 23:18:30,82.25,
2024-05-20 23:18:35,58.26,
2024-05-20 23:18:40,70.09,
2024-05-20 23:18:45,68.25,
2024-05-20 23:18:50,55.3,
2024-05-20 23:18:55,59.02,
2024-05-20 23:19:00,75.32,
2024-05-20 23:19:05,66.43,
2024-05-20 23:19:10,67.07,
2024-05-20 23:19:15,74.4,
2024-05-20 23:19:20,57.99,
2024-05-20 23:19:25,57.61,
2024-05-20 23:19:30,71.53,1031
2024-05-20 23:19:35,80.61,
2024-05-20 23:19:40,60.72,
2024-05-20 23:19:45,56.51,
2024-05-20 23:19:50,79.05,
2024-05-20 23:19:55,62.99,
2024-05-20 23:20:00,76.0,
2024-05-20 23:20:05,70.05,
2024-05-20 23:20:10,60.11,
2024-05-20 23:20:15,76.12,
2024-05-20 23:20:20,66.83,
2024-05-20 23:20:25,61.48,
2024-05-20 23:20:30,65.66,
2024-05-20 23:20:35,70.04,
2024-05-20 23:20:40,54.92,
2024-05-20 23:20:45,71.91,
2024-05-20 23:20:50,64.01,
2024-05-20 23:20:55,71.75,
2024-05-20 23:21:00,84.66,
2024-05-20 23:21:05,76.66,
2024-05-20 23:21:10,59.73,
2024-05-20 23:21:15,50.34,
2024-05-20 23:21:20,70.31,
2024-05-20 23:21:25,52.22,
2024-05-20 23:21:30,70.88,
2024-05-20 23:21:35,80.12,
2024-05-20 23:21:40,68.88,
2024-05-20 23:21:45,72.49,
2024-05-20 23:21:50,51.82,
2024-05-20 23:21:55,62.89,
2024-05-20 23:22:00,50.67,
2024-05-20 23:22:05,68.82,
2024-05-20 23:22:10,58.59,
2024-05-20 23:22:15,53.81,
2024-05-20 23:22:20,77.6,
2024-05-20 23:22:25,69.34,
2024-05-20 23:22:30,73.55,
2024-05-20 23:22:35,68.31,
2024-05-20 23:22:40,61.98,
2024-05-20 23:22:45,82.75,
2024-05-20 23:22:50,52.31,
2024-05-20 23:22:55,81.88,
2024-05-20 23:23:00,57.83,
2024-05-20 23:23:05,81.06,
2024-05-20 23:23:10,51.98,
2024-05-20 23:23:15,54.66,
2024-05-20 23:23:20,61.29,
2024-05-20 23:23:25,50.08,
2024-05-20 23:23:30,65.21,
2024-05-20 23:23:35,57.3,
2024-05-20 23:23:40,62.09,
2024-05-20 23:23:45,66.23,
2024-05-20 23:23:50,81.06,
2024-05-20 23:23:55,60.86,
2024-05-20 23:24:00,57.5,
2024-05-20 23:24:05,65.56,
2024-05-20 23:24:10,73.13,
2024-05-20 23:24:15,62.67,
2024-05-20 23:24:20,81.39,
2024-05-20 23:24:25,66.91,
2024-05-20 23:24:30,58.52,1509
2024-05-20 23:24:35,69.94,
2024-05-20 23:24:40,81.03,
2024-05-20 23:24:45,75.11,
2024-05-20 23:24:50,71.11,
2024-05-20 23:24:55,56.84,
2024-05-20 23:25:00,58.53,
2024-05-20 23:25:05,54.39,
2024-05-20 23:25:10,62.04,
2024-05-20 23:25:15,64.8,
2024-05-20 23:25:20,55.3,
2024-05-20 23:25:25,66.51,
2024-05-20 23:25:30,65.4,
2024-05-20 23:25:35,84.36,
2024-05-20 23:25:40,66.87,
2024-05-20 23:25:45,74.16,
2024-05-20 23:25:50,66.76,
2024-05-20 23:25:55,65.79,
2024-05-20 23:26:00,50.14,
2024-05-20 23:26:05,56.74,
2024-05-20 23:26:10,66.66,
2024-05-20 23:26:15,56.88,
2024-05-20 23:26:20,50.52,
2024-05-20 23:26:25,79.74,
2024-05-20 23:26:30,51.45,
2024-05-20 23:26:35,83.29,
2024-05-20 23:26:40,78.82,
2024-05-20 23:26:45,50.72,
2024-05-20 23:26:50,56.24,
2024-05-20 23:26:55,84.78,
2024-05-20 23:27:00,63.61,
2024-05-20 23:27:05,82.84,
2024-05-20 23:27:10,63.04,
2024-05-20 23:27:15,68.32,
2024-05-20 23:27:20,55.8,
2024-05-20 23:27:25,81.96,
2024-05-20 23:27:30,83.1,
2024-05-20 23:27:35,72.73,
2024-05-20 23:27:40,50.76,
2024-05-20 23:27:45,68.83,
2024-05-20 23:27:50,60.94,
2024-05-20 23:27:55,59.58,
2024-05-20 23:28:00,80.43,
2024-05-20 23:28:05,60.54,
2024-05-20 23:28:10,84.64,
2024-05-20 23:28:15,83.51,
2024-05-20 23:28:20,82.82,
2024-05-20 23:28:25,59.48,
2024-05-20 23:28:30,55.13,
2024-05-20 23:28:35,64.68,
2024-05-20 23:28:40,81.1,
2024-05-20 23:28:45,61.98,
2024-05-20 23:28:50,56.58,
2024-05-20 23:28:55,63.76,
2024-05-20 23:29:00,50.23,
2024-05-20 23:29:05,79.37,
2024-05-20 23:29:10,82.45,
2024-05-20 23:29:15,66.6,
2024-05-20 23:29:20,79.06,
2024-05-20 23:29:25,62.5,
2024-05-20 23:29:30,67.18,1017
2024-05-20 23:29:35,64.02,
2024-05-20 23:29:40,62.5,
2024-05-20 23:29:45,68.1,
2024-05-20 23:29:50,82.25,
2024-05-20 23:29:55,83.66,
2024-05-20 23:30:00,76.58,
2024-05-20 23:30:05,69.6,
2024-05-20 23:30:10,64.57,
2024-05-20 23:30:15,81.39,
2024-05-20 23:30:20,81.29,
2024-05-20 23:30:25,59.79,
2024-05-20 23:30:30,51.21,
2024-05-20 23:30:35,52.45,
2024-05-20 23:30:40,58.26,
2024-05-20 23:30:45,64.19,
2024-05-20 23:30:50,70.56,
2024-05-20 23:30:55,71.91,
2024-05-20 23:31:00,75.96,
2024-05-20 23:31:05,76.75,
2024-05-20 23:31:10,56.66,
2024-05-20 23:31:15,72.21,
2024-05-20 23:31:20,75.26,
2024-05-20 23:31:25,60.08,
2024-05-20 23:31:30,65.97,
2024-05-20 23:31:35,51.15,
2024-05-20 23:31:40,69.39,
2024-05-20 23:31:45,61.91,
2024-05-20 23:31:50,66.85,
2024-05-20 23:31:55,70.71,
2024-05-20 23:32:00,62.73,
2024-05-20 23:32:05,79.72,
2024-05-20 23:32:10,78.59,
2024-05-20 23:32:15,65.52,
2024-05-20 23:32:20,54.73,
2024-05-20 23:32:25,54.75,
2024-05-20 23:32:30,77.04,
2024-05-20 23:32:35,50.98,
2024-05-20 23:32:40,64.95,
2024-05-20 23:32:45,67.85,
2024-05-20 23:32:50,51.4,
2024-05-20 23:32:55,73.67,
2024-05-20 23:33:00,72.29,
2024-05-20 23:33:05,57.94,
2024-05-20 23:33:10,62.15,
2024-05-20 23:33:15,55.65,
2024-05-20 23:33:20,78.61,
2024-05-20 23:33:25,61.85,
2024-05-20 23:33:30,69.82,
2024-05-20 23:33:35,72.12,
2024-05-20 23:33:40,76.53,
2024-05-20 23:33:45,69.93,
2024-05-20 23:33:50,58.38,
2024-05-20 23:33:55,69.19,
2024-05-20 23:34:00,51.34,
2024-05-20 23:34:05,57.12,
2024-05-20 23:34:10,79.59,
2024-05-20 23:34:15,65.49,
2024-05-20 23:34:20,53.17,
2024-05-20 23:34:25,62.91,
2024-05-20 23:34:30,60.25,1161
2024-05-20 23:34:35,74.86,
2024-05-20 23:34:40,72.04,
2024-05-20 23:34:45,74.32,
2024-05-20 23:34:50,83.1,
2024-05-20 23:34:55,52.92,
2024-05-20 23:35:00,59.63,
2024-05-20 23:35:05,66.2,
2024-05-20 23:35:10,73.03,
2024-05-20 23:35:15,76.12,
2024-05-20 23:35:20,59.37,
2024-05-20 23:35:25,52.32,
2024-05-20 23:35:30,56.39,
2024-05-20 23:35:35,59.8,
2024-05-20 23:35:40,73.52,
2024-05-20 23:35:45,69.16,
2024-05-20 23:35:50,69.89,
2024-05-20 23:35:55,53.62,
2024-05-20 23:36:00,63.69,
2024-05-20 23:36:05,76.87,
2024-05-20 23:36:10,75.6,
2024-05-20 23:36:15,56.09,
2024-05-20 23:36:20,63.55,
2024-05-20 23:36:25,77.3,
2024-05-20 23:36:30,82.91,
2024-05-20 23:36:35,65.68,
2024-05-20 23:36:40,78.73,
2024-05-20 23:36:45,56.74,
2024-05-20 23:36:50,50.83,
2024-05-20 23:36:55,70.83,
2024-05-20 23:37:00,58.72,
2024-05-20 23:37:05,82.83,
2024-05-20 23:37:10,51.29,
2024-05-20 23:37:15,53.97,
2024-05-20 23:37:20,54.18,
2024-05-20 23:37:25,78.79,
2024-05-20 23:37:30,76.6,
2024-05-20 23:37:35,69.99,
2024-05-20 23:37:40,61.06,
2024-05-20 23:37:45,59.76,
2024-05-20 23:37:50,59.16,
2024-05-20 23:37:55,63.19,
2024-05-20 23:38:00,78.68,
2024-05-20 23:38:05,83.41,
2024-05-20 23:38:10,70.2,
2024-05-20 23:38:15,79.3,
2024-05-20 23:38:20,81.24,
2024-05-20 23:38:25,79.4,
2024-05-20 23:38:30,72.41,
2024-05-20 23:38:35,67.01,
2024-05-20 23:38:40,69.38,
2024-05-20 23:38:45,58.78,
2024-05-20 23:38:50,65.58,
2024-05-20 23:38:55,68.53,
2024-05-20 23:39:00,81.14,
2024-05-20 23:39:05,61.46,
2024-05-20 23:39:10,58.32,
2024-05-20 23:39:15,83.61,
2024-05-20 23:39:20,52.17,
2024-05-20 23:39:25,84.93,
2024-05-20 23:39:30,77.3,1143
2024-05-20 23:39:35,58.37,
2024-05-20 23:39:40,77.07,
2024-05-20 23:39:45,84.64,
2024-05-20 23:39:50,63.87,
2024-05-20 23:39:55,60.18,
2024-05-20 23:40:00,53.92,
2024-05-20 23:40:05,79.32,
2024-05-20 23:40:10,81.01,
2024-05-20 23:40:15,61.4,
2024-05-20 23:40:20,61.25,
2024-05-20 23:40:25,77.44,
2024-05-20 23:40:30,74.39,
2024-05-20 23:40:35,69.41,
2024-05-20 23:40:40,77.69,
2024-05-20 23:40:45,53.82,
2024-05-20 23:40:50,79.5,
2024-05-20 23:40:55,55.26,
2024-05-20 23:41:00,50.52,
2024-05-20 23:41:05,59.01,
2024-05-20 23:41:10,74.2,
2024-05-20 23:41:15,76.79,
2024-05-20 23:41:20,57.7,
2024-05-20 23:41:25,76.95,
2024-05-20 23:41:30,80.54,
2024-05-20 23:41:35,66.55,
2024-05-20 23:41:40,61.59,
2024-05-20 23:41:45,59.18,
2024-05-20 23:41:50,65.74,
2024-05-20 23:41:55,71.23,
2024-05-20 23:42:00,65.44,
2024-05-20 23:42:05,83.87,
2024-05-20 23:42:10,67.78,
2024-05-20 23:42:15,52.88,
2024-05-20 23:42:20,73.95,
2024-05-20 23:42:25,79.83,
2024-05-20 23:42:30,56.12,
2024-05-20 23:42:35,65.77,
2024-05-20 23:42:40,74.67,
2024-05-20 23:42:45,76.09,
2024-05-20 23:42:50,55.79,
2024-05-20 23:42:55,73.29,
2024-05-20 23:43:00,69.7,
2024-05-20 23:43:05,84.07,
2024-05-20 23:43:10,76.55,
2024-05-20 23:43:15,64.93,
2024-05-20 23:43:20,81.65,
2024-05-20 23:43:25,56.32,
2024-05-20 23:43:30,80.96,
2024-05-20 23:43:35,69.7,
2024-05-20 23:43:40,81.97,
2024-05-20 23:43:45,66.35,
2024-05-20 23:43:50,50.96,
2024-05-20 23:43:55,55.51,
2024-05-20 23:44:00,69.55,
2024-05-20 23:44:05,53.8,
2024-05-20 23:44:10,63.37,
2024-05-20 23:44:15,74.4,
2024-05-20 23:44:20,84.61,
2024-05-20 23:44:25,60.54,
2024-05-20 23:44:30,80.0,1306
2024-05-20 23:44:35,60.84,
2024-05-20 23:44:40,54.34,
2024-05-20 23:44:45,59.89,
2024-05-20 23:44:50,72.65,
2024-05-20 23:44:55,80.2,
2024-05-20 23:45:00,75.08,
2024-05-20 23:45:05,53.93,
2024-05-20 23:45:10,75.24,
2024-05-20 23:45:15,51.29,
2024-05-20 23:45:20,60.93,
2024-05-20 23:45:25,73.48,
2024-05-20 23:45:30,58.29,
2024-05-20 23:45:35,83.35,
2024-05-20 23:45:40,61.5,
2024-05-20 23:45:45,67.56,
2024-05-20 23:45:50,67.52,
2024-05-20 23:45:55,76.23,
2024-05-20 23:46:00,82.34,
2024-05-20 23:46:05,70.12,
2024-05-20 23:46:10,58.07,
2024-05-20 23:46:15,66.72,
2024-05-20 23:46:20,50.62,
2024-05-20 23:46:25,74.26,
2024-05-20 23:46:30,56.42,
2024-05-20 23:46:35,65.96,
2024-05-20 23:46:40,56.65,
2024-05-20 23:46:45,56.82,
2024-05-20 23:46:50,82.83,
2024-05-20 23:46:55,59.74,
2024-05-20 23:47:00,73.83,
2024-05-20 23:47:05,63.57,
2024-05-20 23:47:10,67.07,
2024-05-20 23:47:15,52.37,
2024-05-20 23:47:20,68.42,
2024-05-20 23:47:25,73.77,
2024-05-20 23:47:30,50.23,
2024-05-20 23:47:35,76.34,
2024-05-20 23:47:40,50.17,
2024-05-20 23:47:45,84.11,
2024-05-20 23:47:50,67.69,
2024-05-20 23:47:55,76.17,
2024-05-20 23:48:00,63.59,
2024-05-20 23:48:05,68.74,
2024-05-20 23:48:10,57.9,
2024-05-20 23:48:15,70.38,
2024-05-20 23:48:20,63.78,
2024-05-20 23:48:25,76.65,
2024-05-20 23:48:30,68.67,
2024-05-20 23:48:35,73.89,
2024-05-20 23:48:40,72.33,
2024-05-20 23:48:45,64.8,
2024-05-20 23:48:50,55.14,
2024-05-20 23:48:55,74.55,
2024-05-20 23:49:00,68.26,
2024-05-20 23:49:05,51.56,
2024-05-20 23:49:10,72.1,
2024-05-20 23:49:15,61.31,
2024-05-20 23:49:20,51.84,
2024-05-20 23:49:25,80.48,
2024-05-20 23:49:30,74.7,1003
2024-05-20 23:49:35,70.24,
2024-05-20 23:49:40,67.82,
2024-05-20 23:49:45,78.6,
2024-05-20 23:49:50,62.84,
2024-05-20 23:49:55,64.59,
2024-05-20 23:50:00,74.96,
2024-05-20 23:50:05,79.97,
2024-05-20 23:50:10,60.49,
2024-05-20 23:50:15,67.85,
2024-05-20 23:50:20,83.04,
2024-05-20 23:50:25,65.56,
2024-05-20 23:50:30,75.81,
2024-05-20 23:50:35,71.68,
2024-05-20 23:50:40,78.64,
2024-05-20 23:50:45,62.52,
2024-05-20 23:50:50,65.16,
2024-05-20 23:50:55,81.71,
2024-05-20 23:51:00,51.59,
2024-05-20 23:51:05,70.01,
2024-05-20 23:51:10,52.37,
2024-05-20 23:51:15,78.28,
2024-05-20 23:51:20,52.0,
2024-05-20 23:51:25,55.74,
2024-05-20 23:51:30,77.3,
2024-05-20 23:51:35,65.78,
2024-05-20 23:51:40,70.98,
2024-05-20 23:51:45,71.69,
2024-05-20 23:51:50,70.27,
2024-05-20 23:51:55,78.88,
2024-05-20 23:52:00,52.71,
2024-05-20 23:52:05,80.38,
2024-05-20 23:52:10,57.29,
2024-05-20 23:52:15,55.84,
2024-05-20 23:52:20,74.36,
2024-05-20 23:52:25,56.29,
2024-05-20 23:52:30,83.14,
2024-05-20 23:52:35,62.72,
2024-05-20 23:52:40,56.37,
2024-05-20 23:52:45,69.54,
2024-05-20 23:52:50,74.49,
2024-05-20 23:52:55,54.85,
2024-05-20 23:53:00,56.29,
2024-05-20 23:53:05,76.96,
2024-05-20 23:53:10,75.27,
2024-05-20 23:53:15,69.91,
2024-05-20 23:53:20,55.99,
2024-05-20 23:53:25,58.65,
2024-05-20 23:53:30,63.07,
2024-05-20 23:53:35,70.55,
2024-05-20 23:53:40,74.16,
2024-05-20 23:53:45,50.29,
2024-05-20 23:53:50,76.7,
2024-05-20 23:53:55,77.6,
2024-05-20 23:54:00,56.56,
2024-05-20 23:54:05,73.89,
2024-05-20 23:54:10,82.78,
2024-05-20 23:54:15,74.28,
2024-05-20 23:54:20,71.07,
2024-05-20 23:54:25,73.44,
2024-05-20 23:54:30,58.63,1390
2024-05-20 23:54:35,56.9,
2024-05-20 23:54:40,50.27,
2024-05-20 23:54:45,58.25,
2024-05-20 23:54:50,73.06,
2024-05-20 23:54:55,55.21,
2024-05-20 23:55:00,64.17,
2024-05-20 23:55:05,69.64,
2024-05-20 23:55:10,82.94,
2024-05-20 23:55:15,56.68,
2024-05-20 23:55:20,52.77,
2024-05-20 23:55:25,51.49,
2024-05-20 23:55:30,83.0,
2024-05-20 23:55:35,71.75,
2024-05-20 23:55:40,50.56,
2024-05-20 23:55:45,65.03,
2024-05-20 23:55:50,82.49,
2024-05-20 23:55:55,81.05,
2024-05-20 23:56:00,73.12,
2024-05-20 23:56:05,83.33,
2024-05-20 23:56:10,77.93,
2024-05-20 23:56:15,52.09,
2024-05-20 23:56:20,64.87,
2024-05-20 23:56:25,81.15,
2024-05-20 23:56:30,82.45,
2024-05-20 23:56:35,73.92,
2024-05-20 23:56:40,57.78,
2024-05-20 23:56:45,75.5,
2024-05-20 23:56:50,78.35,
2024-05-20 23:56:55,55.65,
2024-05-20 23:57:00,50.04,
2024-05-20 23:57:05,83.4,
2024-05-20 23:57:10,56.96,
2024-05-20 23:57:15,78.44,
2024-05-20 23:57:20,81.18,
2024-05-20 23:57:25,66.6,
2024-05-20 23:57:30,78.83,
2024-05-20 23:57:35,58.38,
2024-05-20 23:57:40,58.98,
2024-05-20 23:57:45,73.7,
2024-05-20 23:57:50,52.03,
2024-05-20 23:57:55,59.5,
2024-05-20 23:58:00,64.85,
2024-05-20 23:58:05,72.42,
2024-05-20 23:58:10,53.74,
2024-05-20 23:58:15,80.45,
2024-05-20 23:58:20,73.72,
2024-05-20 23:58:25,84.59,
2024-05-20 23:58:30,67.64,
2024-05-20 23:58:35,73.1,
2024-05-20 23:58:40,82.96,
2024-05-20 23:58:45,81.72,
2024-05-20 23:58:50,81.93,
2024-05-20 23:58:55,79.15,
2024-05-20 23:59:00,80.16,
2024-05-20 23:59:05,73.92,
2024-05-20 23:59:10,52.63,
2024-05-20 23:59:15,84.45,
2024-05-20 23:59:20,83.26,
2024-05-20 23:59:25,53.68,
2024-05-20 23:59:30,79.1,1602
2024-05-20 23:59:35,68.85,
2024-05-20 23:59:40,55.92,
2024-05-20 23:59:45,75.86,
2024-05-20 23:59:50,79.6,
2024-05-20 23:59:55,78.31,
2024-05-21 00:00:00,52.46,
2024-05-21 00:00:05,58.75,
2024-05-21 00:00:10,54.07,
2024-05-21 00:00:15,77.55,
2024-05-21 00:00:20,63.81,
2024-05-21 00:00:25,70.63,
2024-05-21 00:00:30,74.05,
2024-05-21 00:00:35,55.64,
2024-05-21 00:00:40,56.23,
2024-05-21 00:00:45,66.47,
2024-05-21 00:00:50,56.55,
2024-05-21 00:00:55,84.12,
2024-05-21 00:01:00,75.42,
2024-05-21 00:01:05,50.43,
2024-05-21 00:01:10,62.7,
2024-05-21 00:01:15,75.09,
2024-05-21 00:01:20,77.03,
2024-05-21 00:01:25,62.25,
2024-05-21 00:01:30,83.45,
2024-05-21 00:01:35,60.99,
2024-05-21 00:01:40,56.29,
2024-05-21 00:01:45,75.22,
2024-05-21 00:01:50,72.21,
2024-05-21 00:01:55,73.31,
2024-05-21 00:02:00,60.0,
2024-05-21 00:02:05,79.92,
2024-05-21 00:02:10,72.72,
2024-05-21 00:02:15,80.77,
2024-05-21 00:02:20,66.35,
2024-05-21 00:02:25,67.11,
2024-05-21 00:02:30,68.47,
2024-05-21 00:02:35,61.59,
2024-05-21 00:02:40,74.72,
2024-05-21 00:02:45,62.86,
2024-05-21 00:02:50,75.34,
2024-05-21 00:02:55,52.2,
2024-05-21 00:03:00,71.99,
2024-05-21 00:03:05,69.75,
2024-05-21 00:03:10,81.05,
2024-05-21 00:03:15,62.81,
2024-05-21 00:03:20,56.77,
2024-05-21 00:03:25,65.99,
2024-05-21 00:03:30,81.55,
2024-05-21 00:03:35,64.24,
2024-05-21 00:03:40,65.47,
2024-05-21 00:03:45,55.6,
2024-05-21 00:03:50,82.92,
2024-05-21 00:03:55,70.92,
2024-05-21 00:04:00,73.31,
2024-05-21 00:04:05,61.72,
2024-05-21 00:04:10,82.53,
2024-05-21 00:04:15,78.55,
2024-05-21 00:04:20,54.17,
2024-05-21 00:04:25,84.9,
2024-05-21 00:04:30,73.05,1474
2024-05-21 00:04:35,53.9,
2024-05-21 00:04:40,79.3,
2024-05-21 00:04:45,71.07,
2024-05-21 00:04:50,71.55,
2024-05-21 00:04:55,66.01,
2024-05-21 00:05:00,70.82,
2024-05-21 00:05:05,55.85,
2024-05-21 00:05:10,52.93,
2024-05-21 00:05:15,58.28,
2024-05-21 00:05:20,53.09,
2024-05-21 00:05:25,69.55,
2024-05-21 00:05:30,57.47,
2024-05-21 00:05:35,66.85,
2024-05-21 00:05:40,79.79,
2024-05-21 00:05:45,79.43,
2024-05-21 00:05:50,73.44,
2024-05-21 00:05:55,54.96,
2024-05-21 00:06:00,77.83,
2024-05-21 00:06:05,54.63,
2024-05-21 00:06:10,66.31,
2024-05-21 00:06:15,76.32,
2024-05-21 00:06:20,71.57,
2024-05-21 00:06:25,69.26,
2024-05-21 00:06:30,81.92,
2024-05-21 00:06:35,50.06,
2024-05-21 00:06:40,74.96,
2024-05-21 00:06:45,64.72,
2024-05-21 00:06:50,51.42,
2024-05-21 00:06:55,64.52,
2024-05-21 00:07:00,83.06,
2024-05-21 00:07:05,70.97,
2024-05-21 00:07:10,52.49,
2024-05-21 00:07:15,76.45,
2024-05-21 00:07:20,57.15,
2024-05-21 00:07:25,52.11,
2024-05-21 00:07:30,50.47,
2024-05-21 00:07:35,53.06,
2024-05-21 00:07:40,75.28,
2024-05-21 00:07:45,63.23,
2024-05-21 00:07:50,61.44,
2024-05-21 00:07:55,51.97,
2024-05-21 00:08:00,79.0,
2024-05-21 00:08:05,67.21,
2024-05-21 00:08:10,60.2,
2024-05-21 00:08:15,56.18,
2024-05-21 00:08:20,51.95,
2024-05-21 00:08:25,64.51,
2024-05-21 00:08:30,54.55,
2024-05-21 00:08:35,53.76,
2024-05-21 00:08:40,62.78,
2024-05-21 00:08:45,71.76,
2024-05-21 00:08:50,70.67,
2024-05-21 00:08:55,72.61,
2024-05-21 00:09:00,70.42,
2024-05-21 00:09:05,50.84,
2024-05-21 00:09:10,54.14,
2024-05-21 00:09:15,70.98,
2024-05-21 00:09:20,56.35,
2024-05-21 00:09:25,74.58,
2024-05-21 00:09:30,67.55,1170
2024-05-21 00:09:35,80.1,
2024-05-21 00:09:40,68.77,
2024-05-21 00:09:45,63.32,
2024-05-21 00:09:50,53.18,
2024-05-21 00:09:55,78.66,
2024-05-21 00:10:00,72.36,
2024-05-21 00:10:05,81.23,
2024-05-21 00:10:10,61.87,
2024-05-21 00:10:15,65.72,
2024-05-21 00:10:20,65.56,
2024-05-21 00:10:25,72.76,
2024-05-21 00:10:30,60.62,
2024-05-21 00:10:35,74.52,
2024-05-21 00:10:40,57.39,
2024-05-21 00:10:45,70.36,
2024-05-21 00:10:50,82.97,
2024-05-21 00:10:55,74.78,
2024-05-21 00:11:00,52.66,
2024-05-21 00:11:05,54.41,
2024-05-21 00:11:10,74.36,
2024-05-21 00:11:15,54.76,
2024-05-21 00:11:20,75.16,
2024-05-21 00:11:25,64.7,
2024-05-21 00:11:30,83.83,
2024-05-21 00:11:35,62.93,
2024-05-21 00:11:40,51.71,
2024-05-21 00:11:45,83.24,
2024-05-21 00:11:50,71.64,
2024-05-21 00:11:55,76.83,
2024-05-21 00:12:00,65.08,
2024-05-21 00:12:05,55.74,
2024-05-21 00:12:10,67.18,
2024-05-21 00:12:15,79.15,
2024-05-21 00:12:20,52.24,
2024-05-21 00:12:25,61.89,
2024-05-21 00:12:30,61.01,
2024-05-21 00:12:35,53.74,
2024-05-21 00:12:40,76.78,
2024-05-21 00:12:45,62.27,
2024-05-21 00:12:50,64.42,
2024-05-21 00:12:55,54.07,
2024-05-21 00:13:00,71.44,
2024-05-21 00:13:05,65.37,
2024-05-21 00:13:10,73.94,
2024-05-21 00:13:15,75.14,
2024-05-21 00:13:20,52.84,
2024-05-21 00:13:25,50.92,
2024-05-21 00:13:30,77.3,
2024-05-21 00:13:35,53.91,
2024-05-21 00:13:40,51.89,
2024-05-21 00:13:45,69.22,
2024-05-21 00:13:50,73.43,
2024-05-21 00:13:55,64.31,
2024-05-21 00:14:00,80.4,
2024-05-21 00:14:05,63.13,
2024-05-21 00:14:10,71.34,
2024-05-21 00:14:15,57.21,
2024-05-21 00:14:20,64.85,
2024-05-21 00:14:25,64.48,
2024-05-21 00:14:30,56.77,1616
2024-05-21 00:14:35,62.28,
2024-05-21 00:14:40,54.36,
2024-05-21 00:14:45,50.59,
2024-05-21 00:14:50,81.56,
2024-05-21 00:14:55,76.56,
2024-05-21 00:15:00,58.22,
2024-05-21 00:15:05,52.47,
2024-05-21 00:15:10,53.28,
2024-05-21 00:15:15,74.99,
2024-05-21 00:15:20,81.74,
2024-05-21 00:15:25,71.67,
2024-05-21 00:15:30,83.4,
2024-05-21 00:15:35,70.09,
2024-05-21 00:15:40,63.5,
2024-05-21 00:15:45,75.44,
2024-05-21 00:15:50,84.52,
2024-05-21 00:15:55,65.06,
2024-05-21 00:16:00,68.07,
2024-05-21 00:16:05,83.93,
2024-05-21 00:16:10,62.14,
2024-05-21 00:16:15,57.48,
2024-05-21 00:16:20,77.92,
2024-05-21 00:16:25,70.17,
2024-05-21 00:16:30,59.6,
2024-05-21 00:16:35,84.51,
2024-05-21 00:16:40,59.88,
2024-05-21 00:16:45,71.32,
2024-05-21 00:16:50,83.67,
2024-05-21 00:16:55,65.04,
2024-05-21 00:17:00,54.47,
2024-05-21 00:17:05,52.27,
2024-05-21 00:17:10,64.19,
2024-05-21 00:17:15,56.1,
2024-05-21 00:17:20,81.27,
2024-05-21 00:17:25,70.96,
2024-05-21 00:17:30,77.47,
2024-05-21 00:17:35,77.85,
2024-05-21 00:17:40,73.02,
2024-05-21 00:17:45,58.06,
2024-05-21 00:17:50,57.18,
2024-05-21 00:17:55,65.84,
2024-05-21 00:18:00,53.96,
2024-05-21 00:18:05,80.48,
2024-05-21 00:18:10,82.51,
2024-05-21 00:18:15,80.51,
2024-05-21 00:18:20,82.41,
2024-05-21 00:18:25,70.93,
2024-05-21 00:18:30,59.77,
2024-05-21 00:18:35,56.34,
2024-05-21 00:18:40,63.05,
